user_id,birth_year,record_date,plan,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,num_referrals,num_successful_referrals
user_16683,1974,2019-11-08 10:08:37.193931,PREMIUM_OFFER,1.0,1.0,133,0,0
user_16684,1982,2019-11-12 09:47:48.611263,STANDARD,,,34,0,0
user_16685,1989,2019-11-20 09:57:00.361196,STANDARD,,,34,0,0
user_16686,1991,2019-11-27 01:13:14.268464,STANDARD,1.0,1.0,6,0,0
user_16687,1989,2019-11-05 21:49:17.073889,STANDARD,1.0,1.0,0,0,0
user_16688,1995,2019-11-26 23:40:25.677857,STANDARD,1.0,0.0,0,0,0
user_16689,1981,2019-11-04 16:21:12.126246,PREMIUM,1.0,1.0,10,0,0
user_16690,1980,2019-11-13 19:49:40.864568,STANDARD,1.0,1.0,0,0,0
user_16691,1989,2019-11-02 16:21:14.425758,STANDARD,1.0,1.0,0,0,0
user_16692,1977,2019-11-04 08:40:48.488651,STANDARD,1.0,1.0,11,0,0
user_16693,1977,2019-11-08 17:41:47.732543,STANDARD,,,34,0,0
user_16694,1969,2019-11-11 19:54:32.110221,STANDARD,1.0,1.0,4,0,0
user_16695,1993,2019-11-21 08:11:32.203278,STANDARD,1.0,1.0,0,0,0
user_16696,1977,2019-11-07 10:25:47.029267,STANDARD,,,0,0,0
user_16697,1996,2019-11-27 14:20:43.128665,STANDARD,1.0,1.0,3,0,0
user_16698,1994,2019-11-11 11:44:22.680641,PREMIUM,1.0,1.0,36,0,0
user_16699,1988,2019-11-26 14:17:46.528228,STANDARD,,,16,0,0
user_16700,1991,2019-11-09 15:43:28.489773,STANDARD,1.0,1.0,0,0,0
user_16701,1989,2019-11-24 21:49:15.455374,STANDARD,,,0,0,0
user_16702,2000,2019-11-03 08:47:34.578739,STANDARD,,,30,0,0
user_16703,1993,2019-11-06 23:38:54.083833,METAL,1.0,1.0,42,0,0
user_16704,1975,2019-11-18 14:07:35.275031,STANDARD,1.0,1.0,0,0,0
user_16705,1992,2019-11-29 13:29:27.617762,STANDARD,,,29,0,0
user_16706,1988,2019-11-12 13:44:43.706531,STANDARD,1.0,1.0,3,0,0
user_16707,1959,2019-11-28 21:25:30.418026,STANDARD,1.0,1.0,0,0,0
user_16708,1994,2019-11-23 08:59:35.364214,STANDARD,,,0,0,0
user_16709,1961,2019-11-19 01:27:02.714536,STANDARD,,,0,0,0
user_16710,1994,2019-11-13 17:31:36.474161,STANDARD,,,4,0,0
user_16711,1997,2019-11-28 03:26:17.205471,STANDARD,1.0,1.0,7,0,0
user_16712,1965,2019-11-03 02:03:55.275370,STANDARD,,,6,0,0
user_16713,1994,2019-11-02 13:08:55.053894,STANDARD,1.0,1.0,0,0,0
user_16714,1973,2019-11-18 06:50:52.975294,STANDARD,,,27,0,0
user_16715,1984,2019-11-23 10:51:36.938641,STANDARD,1.0,1.0,150,0,0
user_16716,1995,2019-11-30 01:55:20.640371,STANDARD,1.0,1.0,8,0,0
user_16717,1995,2019-11-14 13:45:23.795759,PREMIUM,1.0,0.0,9,0,0
user_16718,1994,2019-11-28 07:46:33.018620,STANDARD,1.0,1.0,68,0,0
user_16719,1986,2019-11-11 21:55:28.983562,STANDARD,1.0,1.0,0,0,0
user_16720,1975,2019-11-29 15:29:23.035554,STANDARD,1.0,1.0,0,0,0
user_16721,1968,2019-11-27 13:57:12.219383,STANDARD,,,0,0,0
user_16722,1998,2019-11-05 21:17:40.360076,STANDARD,,,92,0,0
user_16723,1961,2019-11-07 04:19:39.686293,STANDARD,,,0,0,0
user_16724,1979,2019-11-18 03:41:59.605612,STANDARD,1.0,1.0,15,0,0
user_16725,1997,2019-11-16 14:42:17.895355,STANDARD,1.0,1.0,0,0,0
user_16726,1959,2019-11-13 09:57:23.810998,STANDARD,,,39,0,0
user_16727,1980,2019-11-13 05:54:17.440422,STANDARD,1.0,1.0,6,0,0
user_16728,1957,2019-11-21 22:54:45.731065,STANDARD,1.0,1.0,17,0,0
user_16729,1979,2019-11-28 15:24:30.796734,STANDARD,,,47,0,0
user_16730,1997,2019-11-10 12:41:34.270740,STANDARD,1.0,1.0,0,0,0
user_16731,1967,2019-11-25 05:47:55.366381,STANDARD,,,10,0,0
user_16732,1990,2019-11-08 21:40:05.698148,STANDARD,1.0,1.0,82,0,0
user_16733,1987,2019-11-15 18:10:08.857450,STANDARD,1.0,1.0,23,0,0
user_16734,1984,2019-11-10 19:02:50.415354,STANDARD,1.0,1.0,7,0,0
user_16735,1982,2019-11-18 06:51:33.188884,STANDARD,,,16,0,0
user_16736,1997,2019-11-05 09:04:52.938834,STANDARD,,,4,0,0
user_16737,1995,2019-11-28 12:14:03.254440,STANDARD,1.0,1.0,39,0,0
user_16738,1989,2019-11-11 22:45:34.274272,STANDARD,1.0,1.0,8,0,0
user_16739,1998,2019-11-09 22:07:21.131320,STANDARD,1.0,1.0,49,0,0
user_16740,1988,2019-11-13 20:47:58.711223,STANDARD,,,0,0,0
user_16741,2000,2019-11-14 03:16:18.569833,STANDARD,1.0,1.0,7,0,0
user_16742,1995,2019-11-18 20:37:12.731643,STANDARD,1.0,1.0,53,0,0
user_16743,1978,2019-11-09 12:06:03.993859,STANDARD,1.0,1.0,0,0,0
user_16744,1996,2019-11-15 14:45:57.235602,STANDARD,,,9,0,0
user_16745,1983,2019-11-27 10:13:34.489570,STANDARD,,,7,0,0
user_16746,1986,2019-11-30 12:19:56.280286,STANDARD,,,10,0,0
user_16747,1985,2019-11-15 12:20:31.729978,STANDARD,1.0,1.0,0,0,0
user_16748,1995,2019-11-11 22:33:44.926030,STANDARD,1.0,1.0,14,0,0
user_16749,1992,2019-11-27 22:23:42.209377,STANDARD,,,45,0,0
user_16750,1992,2019-11-17 06:00:02.604983,STANDARD,,,0,0,0
user_16751,1963,2019-11-17 17:37:34.297038,PREMIUM,1.0,1.0,31,0,0
user_16752,1991,2019-11-24 07:07:06.872882,STANDARD,1.0,1.0,10,0,0
user_16753,1981,2019-11-06 13:19:28.414034,STANDARD,1.0,1.0,5,0,0
user_16754,1996,2019-11-26 21:20:58.688419,STANDARD,1.0,1.0,43,0,0
user_16755,1982,2019-11-05 22:10:25.868563,STANDARD,,,15,0,0
user_16756,1955,2019-11-15 21:09:56.547279,STANDARD,,,0,0,0
user_16757,1990,2019-11-04 19:10:39.736489,STANDARD,,,0,0,0
user_16758,1994,2019-11-22 12:12:07.467998,STANDARD,1.0,1.0,10,0,0
user_16759,1983,2019-11-02 19:54:51.409971,STANDARD,1.0,1.0,0,0,0
user_16760,1997,2019-11-23 21:32:23.864848,STANDARD,1.0,1.0,0,0,0
user_16761,1994,2019-11-26 08:08:10.268208,STANDARD,1.0,1.0,6,0,0
user_16762,1992,2019-11-13 04:41:35.486119,STANDARD,1.0,1.0,0,0,0
user_16763,1995,2019-11-11 01:38:13.212610,STANDARD,1.0,1.0,53,0,0
user_16764,1977,2019-11-04 03:10:58.414963,STANDARD,1.0,1.0,0,0,0
user_16765,1973,2019-11-10 05:35:23.154522,STANDARD,1.0,1.0,61,0,0
user_16766,1980,2019-11-17 04:20:00.078431,STANDARD,1.0,0.0,32,0,0
user_16767,1988,2019-11-16 16:24:56.283299,STANDARD,1.0,1.0,13,0,0
user_16768,1986,2019-11-30 08:06:37.393134,STANDARD,,,6,0,0
user_16769,1978,2019-11-24 06:34:04.735008,STANDARD,,,22,0,0
user_16770,1993,2019-11-06 22:44:41.423291,STANDARD,1.0,1.0,16,0,0
user_16771,1993,2019-11-24 14:24:20.970683,STANDARD,1.0,1.0,0,0,0
user_16772,1981,2019-11-28 16:21:50.800088,STANDARD,1.0,1.0,35,0,0
user_16773,1994,2019-11-29 09:00:52.243692,STANDARD,1.0,1.0,7,0,0
user_16774,1968,2019-11-24 17:44:49.349029,STANDARD,,,3,0,0
user_16775,1996,2019-11-12 19:30:20.855639,STANDARD,,,11,0,0
user_16776,1982,2019-11-21 22:20:24.783497,STANDARD,,,70,0,0
user_16777,1960,2019-11-15 13:06:43.267487,STANDARD,1.0,1.0,37,0,0
user_16778,1962,2019-11-15 19:31:33.070224,STANDARD,1.0,0.0,0,0,0
user_16779,1968,2019-11-20 09:26:03.190126,STANDARD,,,0,0,0
user_16780,1990,2019-11-07 08:55:52.637458,PREMIUM,1.0,1.0,6,0,0
user_16781,1950,2019-11-29 22:43:41.174415,STANDARD,,,2,0,0
user_16782,1980,2019-11-11 08:59:52.923472,STANDARD,1.0,1.0,25,0,0
user_16783,1988,2019-11-08 14:02:57.849600,STANDARD,1.0,1.0,5,0,0
user_16784,1984,2019-11-16 17:39:14.593246,STANDARD,1.0,1.0,0,0,0
user_16785,1965,2019-11-02 15:52:52.039442,STANDARD,1.0,1.0,202,0,0
user_16786,1989,2019-11-24 22:56:46.047660,PREMIUM,1.0,1.0,15,0,0
user_16787,1989,2019-11-28 17:30:26.101424,STANDARD,,,84,0,0
user_16788,1983,2019-11-23 03:44:47.182504,STANDARD,,,9,0,0
user_16789,1984,2019-11-29 06:05:06.586685,METAL,1.0,1.0,0,0,0
user_16790,1997,2019-11-06 15:36:41.583841,STANDARD,1.0,1.0,18,0,0
user_16791,1999,2019-11-21 07:38:35.424765,STANDARD,1.0,1.0,61,0,0
user_16792,1993,2019-11-04 10:04:19.768630,STANDARD,,,13,0,0
user_16793,1961,2019-11-09 21:10:56.303726,STANDARD,,,61,0,0
user_16794,1968,2019-11-19 10:55:35.074650,STANDARD,,,5,0,0
user_16795,1964,2019-11-27 14:36:54.631373,STANDARD,,,92,0,0
user_16796,2000,2019-11-13 01:01:14.764124,STANDARD,0.0,0.0,4,0,0
user_16797,1995,2019-11-05 23:14:24.705599,STANDARD,1.0,1.0,7,0,0
user_16798,1988,2019-11-02 11:26:48.295925,STANDARD,,,1,0,0
user_16799,1987,2019-11-12 06:49:44.440246,STANDARD,1.0,1.0,4,0,0
user_16800,1993,2019-11-04 12:49:48.998249,STANDARD,,,26,0,0
user_16801,1950,2019-12-01 09:07:49.421810,STANDARD,,,0,0,0
user_16802,1965,2019-11-12 18:44:29.909503,STANDARD,,,35,0,0
user_16803,1993,2019-11-28 09:22:21.356748,STANDARD,1.0,1.0,0,0,0
user_16804,1997,2019-11-17 20:40:51.023754,STANDARD,1.0,0.0,0,0,0
user_16805,1992,2019-11-05 04:11:05.103966,STANDARD,1.0,1.0,35,0,0
user_16806,1974,2019-11-02 20:59:37.569229,STANDARD,1.0,1.0,36,0,0
user_16807,1994,2019-11-26 14:03:43.158775,STANDARD,,,18,0,0
user_16808,1999,2019-11-25 13:19:04.692952,STANDARD,,,6,0,0
user_16809,1976,2019-11-03 10:26:05.369849,PREMIUM,1.0,1.0,71,0,0
user_16810,1976,2019-11-07 09:14:09.613890,STANDARD,,,1,0,0
user_16811,1999,2019-11-24 18:01:12.443845,STANDARD,1.0,1.0,5,0,0
user_16812,1988,2019-11-28 09:07:22.313363,STANDARD,,,12,0,0
user_16813,1985,2019-11-30 05:43:36.506503,STANDARD,0.0,0.0,28,0,0
user_16814,1990,2019-11-07 03:39:55.701362,STANDARD,1.0,1.0,0,0,0
user_16815,1988,2019-12-01 09:39:49.086049,STANDARD,,,0,0,0
user_16816,1953,2019-11-05 01:38:17.637039,STANDARD,1.0,1.0,4,0,0
user_16817,1990,2019-11-28 01:26:49.513590,STANDARD,,,44,0,0
user_16818,1985,2019-11-30 00:26:17.805099,STANDARD,,,28,0,0
user_16819,1998,2019-11-28 23:22:09.838059,STANDARD,,,13,0,0
user_16820,1995,2019-11-03 06:48:46.348947,STANDARD,1.0,1.0,0,0,0
user_16821,1988,2019-11-05 04:38:58.364208,STANDARD,1.0,1.0,0,0,0
user_16822,1978,2019-11-30 21:25:32.903035,STANDARD,1.0,1.0,13,0,0
user_16823,1942,2019-11-07 01:37:48.964298,STANDARD,1.0,1.0,0,0,0
user_16824,1973,2019-11-30 12:35:42.161107,STANDARD,1.0,1.0,0,0,0
user_16825,1995,2019-11-30 00:06:35.032792,STANDARD,1.0,1.0,0,0,0
user_16826,1986,2019-11-15 21:21:51.059751,STANDARD,1.0,1.0,0,0,0
user_16827,1965,2019-11-05 02:06:06.534730,STANDARD,1.0,1.0,14,0,0
user_16828,1986,2019-11-30 06:40:06.887440,STANDARD,1.0,0.0,0,0,0
user_16829,1988,2019-11-19 05:48:18.385904,STANDARD,1.0,1.0,0,0,0
user_16830,1987,2019-11-23 02:42:23.808289,STANDARD,,,0,0,0
user_16831,1985,2019-11-26 17:36:04.786989,STANDARD,,,4,0,0
user_16832,1997,2019-11-28 10:21:53.522464,STANDARD,,,13,0,0
user_16833,1997,2019-11-30 07:21:17.940664,STANDARD,1.0,1.0,0,0,0
user_16834,1975,2019-11-20 11:37:27.588188,STANDARD,,,10,0,0
user_16835,1959,2019-11-02 05:27:44.299023,STANDARD,1.0,1.0,0,0,0
user_16836,1979,2019-11-29 15:30:53.162187,STANDARD,,,8,0,0
user_16837,1988,2019-11-14 08:35:31.262200,STANDARD,1.0,1.0,0,0,0
user_16838,1988,2019-11-09 21:17:08.896018,STANDARD,1.0,1.0,0,0,0
user_16839,1982,2019-11-23 00:54:44.928046,STANDARD,,,13,0,0
user_16840,1989,2019-11-10 12:34:34.288218,STANDARD,0.0,0.0,17,0,0
user_16841,1977,2019-11-24 06:49:51.204836,STANDARD,,,0,0,0
user_16842,1989,2019-11-13 19:35:19.998946,STANDARD,,,0,0,0
user_16843,1964,2019-11-25 16:36:52.729938,STANDARD,,,66,0,0
user_16844,1980,2019-12-02 08:01:06.509121,STANDARD,,,0,0,0
user_16845,1981,2019-11-17 07:42:16.837126,STANDARD,1.0,1.0,7,0,0
user_16846,1991,2019-11-23 01:37:17.038932,STANDARD,,,0,0,0
user_16847,1992,2019-11-28 13:44:02.271581,STANDARD,1.0,1.0,24,0,0
user_16848,1990,2019-11-03 02:57:49.506713,STANDARD,,,7,0,0
user_16849,1981,2019-11-13 02:48:49.338920,STANDARD,,,41,0,0
user_16850,1982,2019-12-02 00:06:05.144091,STANDARD,1.0,1.0,40,0,0
user_16851,1975,2019-11-07 17:33:53.856496,STANDARD,1.0,1.0,0,0,0
user_16852,1985,2019-11-27 22:28:09.685695,STANDARD,1.0,1.0,29,0,0
user_16853,1961,2019-11-13 14:18:34.516446,STANDARD,1.0,1.0,0,0,0
user_16854,1990,2019-11-30 16:00:34.445373,STANDARD,,,0,0,0
user_16855,1959,2019-11-04 16:04:31.542651,STANDARD,,,0,0,0
user_16856,1991,2019-11-22 13:04:06.558971,STANDARD,,,0,0,0
user_16857,1984,2019-11-25 19:04:08.952445,STANDARD,1.0,1.0,0,0,0
user_16858,1991,2019-11-28 03:54:23.184847,STANDARD,0.0,0.0,0,0,0
user_16859,2000,2019-12-02 03:01:59.996191,STANDARD,,,5,0,0
user_16860,1994,2019-11-10 12:22:15.536310,STANDARD,1.0,1.0,45,0,0
user_16861,2000,2019-11-14 02:52:53.366227,STANDARD,1.0,1.0,0,0,0
user_16862,1979,2019-12-01 10:35:28.629534,STANDARD,,,173,0,0
user_16863,1977,2019-11-28 14:18:50.830283,STANDARD,1.0,1.0,1,0,0
user_16864,1991,2019-11-08 23:36:02.801191,STANDARD,1.0,0.0,0,0,0
user_16865,1981,2019-11-14 04:24:39.099953,STANDARD,1.0,1.0,10,0,0
user_16866,1994,2019-11-21 19:42:05.026820,STANDARD,,,0,0,0
user_16867,1988,2019-11-22 09:07:10.775848,STANDARD,1.0,1.0,49,0,0
user_16868,1995,2019-11-30 18:55:44.788454,STANDARD,,,0,0,0
user_16869,1967,2019-11-30 07:06:22.202900,STANDARD,0.0,1.0,13,0,0
user_16870,1973,2019-11-27 15:32:51.154721,STANDARD,1.0,1.0,51,0,0
user_16871,1992,2019-11-15 13:31:11.863353,STANDARD,1.0,1.0,11,0,0
user_16872,1988,2019-11-14 15:11:57.371895,STANDARD,1.0,1.0,5,0,0
user_16873,1997,2019-11-27 08:31:46.820899,PREMIUM,1.0,0.0,27,0,0
user_16874,1982,2019-11-08 21:30:56.338309,STANDARD,,,0,0,0
user_16875,1988,2019-11-11 08:26:07.695159,STANDARD,1.0,1.0,0,0,0
user_16876,1980,2019-11-17 04:10:02.986562,STANDARD,,,0,0,0
user_16877,1992,2019-11-02 07:18:08.191704,STANDARD,1.0,0.0,28,0,0
user_16878,1990,2019-11-28 04:23:35.157058,STANDARD,1.0,1.0,0,0,0
user_16879,1986,2019-12-01 11:59:56.677271,STANDARD,1.0,1.0,11,0,0
user_16880,1965,2019-11-12 12:09:24.469171,STANDARD,1.0,1.0,6,0,0
user_16881,1959,2019-11-05 00:22:25.979573,STANDARD,,,21,0,0
user_16882,1996,2019-11-16 18:29:41.940032,STANDARD,,,0,0,0
user_16883,1983,2019-11-08 23:02:53.171963,STANDARD,1.0,1.0,42,0,0
user_16884,1974,2019-11-28 17:40:30.988159,STANDARD,,,0,0,0
user_16885,1957,2019-11-10 20:51:01.109388,PREMIUM,,,3,0,0
user_16886,1979,2019-11-17 03:15:54.689091,STANDARD,1.0,1.0,0,0,0
user_16887,1989,2019-11-21 02:33:04.089067,STANDARD,1.0,1.0,22,0,0
user_16888,1979,2019-11-04 12:41:17.163877,STANDARD,1.0,1.0,0,0,0
user_16889,1982,2019-11-03 15:37:56.748275,STANDARD,1.0,1.0,7,0,0
user_16890,1991,2019-11-16 00:29:42.328612,STANDARD,,,0,0,0
user_16891,1999,2019-11-04 10:46:59.499054,STANDARD,1.0,1.0,24,0,0
user_16892,1990,2019-11-16 08:48:50.457993,STANDARD,,,3,0,0
user_16893,1983,2019-11-21 04:36:33.612185,STANDARD,,,0,0,0
user_16894,1985,2019-11-24 22:24:03.410557,STANDARD,,,0,0,0
user_16895,1989,2019-11-27 16:48:08.133331,STANDARD,,,46,0,0
user_16896,1984,2019-11-10 20:06:06.952110,STANDARD,,,0,0,0
user_16897,1978,2019-11-04 17:27:09.227125,STANDARD,1.0,1.0,54,0,0
user_16898,1980,2019-11-07 02:20:40.338924,STANDARD,,,48,0,0
user_16899,1975,2019-11-13 02:06:02.576949,STANDARD,1.0,1.0,42,0,0
user_16900,1985,2019-11-27 18:46:47.766694,STANDARD,,,9,0,0
user_16901,2000,2019-11-07 13:09:41.803309,STANDARD,1.0,1.0,8,0,0
user_16902,1995,2019-11-28 20:23:45.315809,STANDARD,1.0,1.0,0,0,0
user_16903,1987,2019-11-10 12:04:49.201716,PREMIUM,1.0,1.0,0,0,0
user_16904,1985,2019-11-29 19:07:02.819629,STANDARD,1.0,1.0,4,0,0
user_16905,1989,2019-11-06 21:37:32.553955,STANDARD,1.0,1.0,0,0,0
user_16906,1997,2019-11-25 06:35:43.049743,STANDARD,,,9,0,0
user_16907,1967,2019-11-02 07:05:32.304214,METAL,1.0,1.0,15,0,0
user_16908,1988,2019-12-01 19:56:59.327232,STANDARD,,,0,0,0
user_16909,1989,2019-11-25 17:15:12.082688,STANDARD,1.0,1.0,36,0,0
user_16910,1985,2019-11-14 11:23:58.525833,STANDARD,1.0,1.0,0,0,0
user_16911,1991,2019-11-11 22:50:18.123142,STANDARD,1.0,1.0,24,0,0
user_16912,1974,2019-11-30 20:41:14.287858,STANDARD,1.0,1.0,31,0,0
user_16913,1978,2019-11-27 10:50:35.506030,STANDARD,1.0,1.0,22,0,0
user_16914,1957,2019-11-11 11:20:48.492900,STANDARD,,,1,0,0
user_16915,1993,2019-11-09 12:39:49.756228,STANDARD,1.0,1.0,5,0,0
user_16916,1977,2019-11-28 14:46:00.079766,STANDARD,1.0,1.0,0,0,0
user_16917,1992,2019-11-16 11:45:55.683147,STANDARD,1.0,1.0,3,0,0
user_16918,1979,2019-11-14 00:42:29.483366,STANDARD,,,2,0,0
user_16919,1985,2019-11-28 23:35:20.142631,STANDARD,1.0,1.0,0,0,0
user_16920,1985,2019-11-28 11:41:32.159846,STANDARD,1.0,1.0,81,0,0
user_16921,1989,2019-11-26 07:31:57.322845,STANDARD,1.0,1.0,0,0,0
user_16922,1986,2019-11-13 01:36:29.579559,STANDARD,,,9,0,0
user_16923,1967,2019-11-19 22:17:11.380722,STANDARD,1.0,1.0,0,0,0
user_16924,1990,2019-11-09 15:35:42.821772,STANDARD,1.0,1.0,26,0,0
user_16925,1999,2019-11-25 18:23:36.842633,STANDARD,1.0,1.0,4,0,0
user_16926,1992,2019-11-29 15:41:52.812838,STANDARD,1.0,1.0,5,0,0
user_16927,1985,2019-11-15 17:46:41.122038,STANDARD,1.0,1.0,3,0,0
user_16928,1998,2019-11-29 00:57:59.846710,STANDARD,1.0,1.0,1,0,0
user_16929,1995,2019-11-08 12:40:41.020234,STANDARD,1.0,0.0,9,0,0
user_16930,1986,2019-11-18 12:13:55.216517,STANDARD,1.0,1.0,158,0,0
user_16931,1984,2019-11-20 22:18:28.674147,STANDARD,,,45,0,0
user_16932,1965,2019-11-26 23:11:44.705306,STANDARD,1.0,1.0,0,0,0
user_16933,1991,2019-11-19 21:27:10.944780,STANDARD,1.0,1.0,9,0,0
user_16934,1961,2019-11-07 21:11:47.105923,STANDARD,1.0,1.0,11,0,0
user_16935,1987,2019-11-12 17:03:04.061422,STANDARD,1.0,1.0,54,0,0
user_16936,1990,2019-11-29 04:30:19.800968,STANDARD,,,0,0,0
user_16937,1968,2019-11-20 07:16:26.120223,STANDARD,,,0,0,0
user_16938,1990,2019-11-07 00:19:01.183154,STANDARD,,,0,0,0
user_16939,1992,2019-11-10 03:44:46.052586,STANDARD,1.0,1.0,0,0,0
user_16940,1980,2019-11-26 01:26:26.830321,STANDARD,1.0,1.0,25,0,0
user_16941,1983,2019-11-25 23:51:07.785275,STANDARD,,,44,0,0
user_16942,1983,2019-11-16 14:39:33.107840,STANDARD,1.0,1.0,0,0,0
user_16943,1990,2019-11-21 07:51:50.258884,STANDARD,1.0,1.0,70,0,0
user_16944,2000,2019-12-01 13:58:53.949704,STANDARD,,,0,0,0
user_16945,1988,2019-11-24 14:39:32.721354,STANDARD,1.0,1.0,10,0,0
user_16946,1976,2019-11-08 19:46:03.917669,STANDARD,1.0,1.0,18,0,0
user_16947,1987,2019-11-27 14:09:26.410076,STANDARD,1.0,1.0,0,0,0
user_16948,1991,2019-11-16 19:26:52.155831,STANDARD,1.0,1.0,0,0,0
user_16949,1992,2019-11-21 10:34:11.936137,STANDARD,1.0,1.0,0,0,0
user_16950,1965,2019-12-01 09:43:18.210462,STANDARD,1.0,1.0,26,0,0
user_16951,1987,2019-11-27 15:55:12.332339,STANDARD,1.0,1.0,27,0,0
user_16952,1991,2019-11-30 13:58:08.905431,STANDARD,0.0,0.0,12,0,0
user_16953,1991,2019-11-27 07:33:10.253861,STANDARD,1.0,1.0,16,0,0
user_16954,1970,2019-11-02 17:53:42.269393,STANDARD,1.0,1.0,0,0,0
user_16955,1991,2019-11-18 13:00:57.836451,STANDARD,1.0,0.0,10,0,0
user_16956,1951,2019-11-26 20:55:49.794124,STANDARD,,,0,0,0
user_16957,1990,2019-11-19 08:17:56.051584,METAL,,,20,0,0
user_16958,1987,2019-11-14 05:28:28.632433,STANDARD,1.0,1.0,1,0,0
user_16959,1984,2019-11-20 13:10:25.226643,STANDARD,1.0,1.0,2,0,0
user_16960,2000,2019-11-09 13:16:12.681880,STANDARD,1.0,1.0,0,0,0
user_16961,1986,2019-11-22 17:00:08.100505,STANDARD,1.0,1.0,0,0,0
user_16962,1971,2019-11-15 00:01:44.635419,STANDARD,1.0,1.0,10,0,0
user_16963,1990,2019-11-14 15:05:10.963479,STANDARD,,,10,0,0
user_16964,1997,2019-11-06 12:03:07.580783,STANDARD,,,5,0,0
user_16965,1996,2019-11-08 14:03:13.104215,STANDARD,,,0,0,0
user_16966,1987,2019-11-29 01:29:53.137377,STANDARD,1.0,1.0,5,0,0
user_16967,1971,2019-11-20 00:14:33.865502,STANDARD,1.0,1.0,7,0,0
user_16968,1971,2019-11-18 05:25:53.284926,STANDARD,1.0,1.0,6,0,0
user_16969,1992,2019-11-16 07:00:11.761325,STANDARD,1.0,1.0,0,0,0
user_16970,1989,2019-11-11 19:29:48.241127,STANDARD,1.0,1.0,88,0,0
user_16971,1979,2019-11-19 01:28:46.576656,STANDARD,1.0,1.0,42,0,0
user_16972,1959,2019-11-21 17:08:24.668038,STANDARD,1.0,1.0,0,0,0
user_16973,1992,2019-11-22 09:57:14.708203,STANDARD,1.0,1.0,0,0,0
user_16974,1991,2019-11-10 16:02:41.273270,STANDARD,1.0,1.0,28,0,0
user_16975,1979,2019-11-10 17:31:33.012604,STANDARD,0.0,0.0,0,0,0
user_16976,1990,2019-11-11 13:50:37.891321,STANDARD,1.0,1.0,9,0,0
user_16977,1996,2019-11-28 03:48:39.955185,STANDARD,1.0,1.0,0,0,0
user_16978,1993,2019-11-19 06:47:15.770629,STANDARD,,,51,0,0
user_16979,1994,2019-11-09 03:58:29.737575,STANDARD,,,3,0,0
user_16980,1996,2019-11-17 06:41:21.834872,STANDARD,1.0,1.0,10,0,0
user_16981,1993,2019-11-13 15:03:25.373003,STANDARD,,,0,0,0
user_16982,1980,2019-11-13 15:55:49.147776,STANDARD,,,4,0,0
user_16983,1974,2019-11-15 19:38:09.016912,STANDARD,1.0,1.0,27,0,0
user_16984,1982,2019-11-10 10:29:19.143749,METAL,,,19,0,0
user_16985,1970,2019-11-25 10:07:08.382243,STANDARD,1.0,1.0,9,0,0
user_16986,1996,2019-11-06 19:26:26.392905,STANDARD,,,10,0,0
user_16987,1984,2019-11-12 22:07:19.894718,STANDARD,,,26,0,0
user_16988,1975,2019-11-21 04:00:10.216700,STANDARD,1.0,1.0,3,0,0
user_16989,1997,2019-11-18 07:40:59.002885,STANDARD,1.0,1.0,25,0,0
user_16990,1996,2019-11-24 15:04:28.782715,STANDARD,1.0,1.0,0,0,0
user_16991,1987,2019-11-21 19:30:32.023703,STANDARD,,,137,0,0
user_16992,1987,2019-11-16 02:31:59.772826,STANDARD,1.0,1.0,28,0,0
user_16993,1978,2019-11-03 08:16:13.928487,STANDARD,1.0,1.0,0,0,0
user_16994,1977,2019-11-08 15:37:55.487572,STANDARD,1.0,1.0,43,0,0
user_16995,1998,2019-11-07 11:58:59.022610,STANDARD,1.0,1.0,5,0,0
user_16996,1988,2019-11-26 04:58:35.475086,STANDARD,,,0,0,0
user_16997,1993,2019-11-11 22:25:55.351258,STANDARD,,,14,0,0
user_16998,1993,2019-12-01 10:56:32.984791,STANDARD,1.0,1.0,0,0,0
user_16999,1991,2019-11-08 00:16:58.906001,STANDARD,1.0,1.0,4,0,0
user_17000,1979,2019-11-27 04:17:38.804023,STANDARD,,,2,0,0
user_17001,1974,2019-11-22 23:54:45.533294,STANDARD,,,25,0,0
user_17002,1991,2019-11-14 20:34:21.867892,STANDARD,1.0,1.0,32,0,0
user_17003,1995,2019-11-30 22:21:11.901241,STANDARD,,,0,0,0
user_17004,1993,2019-11-08 10:06:04.421464,STANDARD,,,0,0,0
user_17005,1996,2019-11-23 09:57:45.200336,STANDARD,1.0,1.0,59,0,0
user_17006,1999,2019-11-05 00:14:25.184543,STANDARD,1.0,1.0,8,0,0
user_17007,1994,2019-11-13 14:59:45.742257,STANDARD,1.0,1.0,0,0,0
user_17008,1983,2019-11-10 14:49:10.240671,STANDARD,1.0,1.0,0,0,0
user_17009,1991,2019-11-05 22:53:20.367471,STANDARD,,,0,0,0
user_17010,1980,2019-11-12 14:41:46.422576,STANDARD,,,69,0,0
user_17011,1992,2019-11-19 02:37:35.144251,STANDARD,1.0,1.0,1,0,0
user_17012,1993,2019-11-22 13:21:50.546021,STANDARD,1.0,1.0,7,0,0
user_17013,1963,2019-11-06 04:10:44.852329,PREMIUM,1.0,1.0,0,0,0
user_17014,1987,2019-11-20 07:56:40.435761,STANDARD,1.0,1.0,3,0,0
user_17015,1965,2019-11-06 12:01:52.391831,STANDARD,1.0,1.0,74,0,0
